Shoulder_Pan,Shoulder_Lift,Elbow,Wrist_1,Wrist_2,Wrist_3,TCP_X,TCP_Y,TCP_Z,Orientation_X,Orientation_Y,Orientation_Z
-2.06112,-1.71486,-0.620956,-0.151333,-0.883921,-0.0545352,0.225816,0.191245,0.867808,-0.933307,-0.108854,-0.342183
-0.352854,-0.56111,1.7905,-2.9938,1.22968,0.79809,0.585782,-0.0994071,-0.0360866,-0.38985,0.844614,-0.366938
-2.27899,-2.41761,-0.829089,-3.14159,1.58024,1.47669,0.537287,0.459581,0.235387,0.138736,0.0175416,0.990174
0.522032,0.309896,-1.01225,1.93704,2.69641,1.95075,0.478501,0.401185,0.181733,0.743892,0.243684,0.622288
0.459212,-0.0140343,0.171927,-0.148703,2.73741,-1.55191,0.679013,0.457515,-0.061199,0.00403803,0.0102836,-0.999939
-1.86767,-1.86104,2.82863,1.22938,1.58621,-2.99529,0.0972973,-0.0550672,0.228826,-0.913986,0.393785,0.0977943
-0.725205,-0.71994,-3.13104,-2.57895,-1.68691,1.91785,0.0991516,0.0579716,0.0202461,0.0920136,0.369882,0.924511
1.99016,-1.14556,-1.75672,-3.14168,-2.81864,2.35646,-0.00678663,-0.252842,0.477332,-0.00789924,-0.533576,0.845715
-1.65545,-0.643125,2.76348,-3.14158,-2.73379,-1.36044,0.0905013,-0.224387,-0.0398995,-0.161494,-0.923724,-0.347353
-0.94157,0.309848,3.07366,2.19039,-2.34625,-1.55252,0.138611,-0.00495201,-0.0182838,0.378398,-0.542007,-0.750362
0.245935,0.309713,2.89883,-0.201544,-0.791231,-1.98036,-0.0258889,0.106038,0.0796594,-0.457393,0.177188,0.871434
-1.68939,-0.621265,2.68334,2.33815,-1.86184,-0.0169195,0.0787323,-0.26177,0.0197461,-0.942559,0.18483,0.278244
-0.916627,-0.569485,2.57433,0.843229,-1.6927,-0.284995,0.187372,-0.0649796,0.053044,-0.873364,-0.426426,0.235365
-1.29962,-0.611864,2.17676,3.06645,-0.157916,-2.99978,0.22424,-0.399067,-0.0513046,0.166529,-0.0177726,0.985876
-1.11432,-0.604659,1.98635,3.14,0.745951,-2.83238,0.32556,-0.415337,-0.0365533,-0.507039,-0.43413,0.744609
3.04448,-0.501505,2.86047,-3.14129,0.492863,-2.74903,-0.171082,-0.0929996,-0.0502511,-0.800625,0.517227,0.302451
1.91648,0.30959,3.03511,-3.00644,-1.64888,0.779721,-0.0990331,-0.0471469,-0.0504883,0.570217,0.508962,0.644833
1.74603,0.308937,2.79681,-1.33343,-2.999,0.780025,-0.0935574,-0.097659,-0.0351707,0.00390563,0.557428,-0.830216
1.59514,0.308912,2.83786,-0.264746,-1.39583,-1.07017,-0.108834,-0.0143087,0.0534618,0.476022,-0.132861,0.869339
1.23028,-2.19609,-0.912397,-0.0378534,1.66948,1.46413,-0.317043,-0.567979,0.541379,-0.101787,0.029943,-0.994355
0.86296,-0.113459,0.394836,-1.28098,-0.887418,0.888755,0.488405,0.738592,-0.0228148,-0.193133,-0.977498,0.0848386
0.660829,0.310051,-1.12588,1.0585,-0.883349,0.967173,0.446792,0.485607,0.153285,0.149406,-0.43953,0.885715
0.787311,-0.0987383,0.353199,0.802439,1.84144,-2.52033,0.430902,0.587211,-0.0142116,0.121953,-0.987803,-0.0968162
0.73946,0.0561165,0.0347794,0.210234,-0.183497,-1.88918,0.507824,0.610919,-0.0606738,-0.0294536,0.0504446,-0.998292
-0.823184,-0.00738726,2.91429,1.22961,0.888563,-2.60096,0.163583,-0.0158964,0.0526291,-0.394668,-0.553113,0.733692
-1.40912,-1.65789,-2.44516,1.53907,-2.33438,0.577761,0.0739579,0.224618,0.270188,-0.723344,0.675885,-0.14125
0.207682,-0.767811,-0.531358,1.48638,-1.83111,1.55056,0.362424,0.187917,0.66922,0.191125,0.0202897,0.981356
-0.385882,-0.779646,2.22063,1.32965,-0.228759,-0.744953,0.336355,-0.0188306,0.0872082,0.327772,-0.31309,0.89137
-0.587776,-0.477105,1.45941,3.14163,-2.7386,0.131334,0.621421,-0.282915,0.0105966,-0.727498,0.0175614,0.685885
-0.609689,0.3101,-1.27221,0.512622,2.80289,2.84178,0.611899,-0.294246,0.196022,-0.952353,0.277966,-0.125532
-0.581746,0.309853,-0.862886,-1.05843,2.88428,0.565429,0.756045,-0.366586,0.169454,-0.356945,0.491926,0.794103
-1.91472,-1.44879,-1.1578,3.0827,2.7562,1.84287,0.213723,0.273017,0.626865,-0.169336,-0.173194,0.970221
0.36975,-0.455881,1.29755,0.764588,1.8453,0.459801,0.471827,0.29993,-0.0129009,0.093763,0.961451,-0.258498
1.36809,-2.35158,0.110933,3.06799,1.3739,-1.48968,-0.23019,-0.57783,0.634492,-0.227702,-0.713204,-0.662941
-2.78617,-2.1125,-0.801097,-2.3004,-0.106844,-1.21826,0.679435,0.135769,0.496463,0.913403,0.378317,-0.150235
0.129527,0.309655,-1.46256,0.0584936,1.35047,1.84731,0.62856,0.191946,0.27474,-0.786195,-0.371065,0.494175
0.129868,0.309697,-3.04422,2.67013,-0.0507662,-1.76706,0.0361127,0.114793,0.0204771,0.254023,0.0431558,-0.966235
-1.65968,0.186675,-0.416054,2.26691,1.31478,2.53183,0.0452419,-0.721932,0.142059,-0.827039,-0.345966,-0.443073
-1.70706,-0.684637,1.70862,-0.286563,-2.43618,3.1416,0.0443563,-0.480015,-0.0471902,0.718892,0.470258,0.51191
-1.51671,-0.310003,1.08167,0.987384,-1.34479,-1.63605,0.141044,-0.586141,-0.0370047,0.0103149,0.984975,0.172391
-1.81876,0.31002,-1.93133,2.45464,-0.975731,1.22378,0.0285298,-0.332035,0.287607,-0.412395,-0.481368,0.773444
-2.96076,0.105309,-2.03585,-2.28284,3.0621,1.19408,-0.178536,-0.1436,0.456921,-0.625289,-0.144014,-0.76699
0.313957,-1.9373,1.35349,-3.14159,-1.62778,-2.28363,0.0830963,0.141741,0.781118,-0.568693,0.501823,0.651737
-1.29147,-0.0525268,0.441294,-2.18209,-2.22332,-0.594222,0.347461,-0.81552,-0.0163204,-0.512901,-0.599679,0.614261
-1.19831,-0.223448,0.614369,-1.43658,-1.61496,0.87327,0.41428,-0.76036,-0.0135778,-0.833865,0.370906,0.408775
0.462845,-0.749,2.49511,-3.1416,-0.683975,2.9443,0.251949,0.247706,-0.0242015,-0.330741,0.527441,0.78257
-0.709709,-0.623697,2.5992,-3.1418,3.08789,2.35715,0.281658,-0.098058,-0.0604375,-0.728367,0.575601,-0.371707
-1.52695,-0.782749,0.590461,1.49596,1.97897,1.54011,0.135125,-0.589687,0.438859,0.0705266,-0.96513,0.252092
-0.987977,-0.435802,1.3506,2.20048,-1.22761,1.25163,0.433488,-0.459275,0.0523502,-0.174858,-0.271605,-0.946391
2.717,-1.34844,-2.94812,-2.61546,-0.665162,-1.67451,-0.0367178,-0.103186,0.0683276,-0.619443,0.209926,-0.756453
-1.1362,-0.692898,1.35618,-1.31383,1.99272,-0.398715,0.390955,-0.582984,0.0438068,0.988029,-0.131675,-0.0803784
-0.691022,0.309871,-2.66222,2.68646,0.939206,-0.378341,0.144639,0.022019,0.148571,-0.0147654,0.9855,-0.169031
2.27421,-2.12022,1.86719,-2.07365,2.31776,2.88199,-0.229877,0.10229,0.614729,0.370322,0.65976,-0.653894
0.444005,-0.0951882,0.329501,0.192272,-1.71448,-1.22046,0.64434,0.42737,-0.0476854,-0.164637,-0.454461,-0.87542
2.69185,-1.6323,0.863226,-2.53014,1.11977,-1.98494,-0.264375,0.00641993,0.879629,0.442856,0.188371,0.876582
0.598362,-0.636579,2.47591,-3.14195,-0.0144556,1.90847,0.210319,0.275483,-0.0614726,-0.681909,-0.459085,0.569422
2.01106,-1.46419,0.762811,1.67401,-1.66037,-0.439788,-0.212389,0.19472,0.711554,0.945787,0.10704,-0.306641
-1.87437,-2.32305,-0.970087,1.12705,-2.45446,-0.330514,0.283453,0.539727,0.393334,-0.530308,0.314222,0.787425
1.245,-0.0393005,0.230829,0.143948,-2.78562,-2.94684,0.14579,0.772567,-0.0581846,-0.622243,-0.773571,0.120009
1.14347,-0.644064,2.11638,-3.14159,0.913142,-2.32262,0.0965332,0.475353,-0.0366928,0.776163,0.40017,0.487272
0.529011,0.309809,-2.39678,-2.11441,2.4553,3.0547,0.055945,0.159137,0.347021,0.709328,-0.316571,0.62979
-0.489669,-1.48905,-2.48583,-0.318899,1.49477,0.76071,-0.227124,0.244733,0.260893,0.915321,0.330597,-0.229986
-0.743441,-0.497523,1.57804,-2.85115,-3.09465,0.759344,0.553062,-0.360223,-0.0352645,-0.625618,0.528967,0.573406
-2.54778,0.309557,-1.70506,-1.8602,-2.4899,-1.67344,-0.322196,-0.349205,0.439962,0.0615685,-0.0334176,0.997543
-2.53628,0.309716,-1.63763,0.532804,-2.70531,-2.54168,-0.403895,-0.412214,0.274086,0.297745,-0.218113,-0.929395
-2.13141,-0.39084,1.21429,1.89282,-0.00443558,-1.24261,-0.237483,-0.583561,0.0495717,0.050351,0.0828912,0.995286
-1.5784,0.309685,-3.04428,-2.45406,0.885386,-1.25472,0.109447,0.0387113,0.0715183,0.247735,0.93304,-0.260891
-1.68087,0.310084,-1.02104,-0.560699,-2.86067,0.875088,0.0214468,-0.799595,0.187548,-0.115975,0.568212,0.814669
0.87068,-1.22617,-0.148623,-2.80817,-1.92853,1.17631,0.00562095,0.176079,0.921712,0.744913,0.325446,-0.5824
1.18268,0.309775,-1.95782,-0.582937,-1.98955,1.67501,0.068992,0.457156,0.408726,-0.375458,-0.667188,-0.643344
-3.00516,-1.06805,-2.55012,3.14159,-2.39444,-2.15914,0.114255,-0.0944878,0.197526,0.0316519,-0.37633,-0.925945
-1.51864,-0.0126809,0.164836,-0.0607052,0.441017,-0.618568,0.150921,-0.797256,-0.0591591,0.306282,0.803694,-0.510164
-2.75163,-0.30973,0.831036,-1.00749,0.105955,1.32465,-0.688408,-0.400956,-0.0603278,0.627086,0.22988,0.744257
-2.69523,-0.624275,2.04871,-3.14163,1.2653,-0.436238,-0.4,-0.312436,-0.0366726,-0.0397858,-0.97731,-0.208043
-1.52338,0.309694,-0.507362,1.34593,-2.31383,1.80422,0.142351,-0.697104,-0.00214929,0.209168,-0.814144,0.541681
-3.14159,-1.50851,-2.91211,3.14159,-1.91392,-0.656383,-0.00427428,-0.10915,0.110437,-0.66113,0.746023,0.0797254
-1.67269,0.30966,-1.92514,-2.8693,-2.67903,2.72177,0.0785723,-0.304627,0.372862,0.346235,-0.619917,0.704148
-1.78264,-0.557519,1.77669,-2.98578,1.92458,-0.531481,-0.0170477,-0.598376,-0.0358153,0.698281,-0.599235,0.391562
-1.23597,0.309713,-1.44204,1.12651,-1.04116,2.82333,0.291007,-0.504234,0.220121,0.931215,-0.182126,0.315702
2.72454,-0.989781,0.672966,0.787425,1.45051,1.42813,-0.559033,0.12829,0.48226,-0.453628,0.0465836,0.889973
1.85136,0.310259,-0.643535,0.780752,3.02194,2.34406,-0.30824,0.675482,0.00239387,0.167493,-0.280126,0.945238
1.74471,0.309919,-2.13234,1.10942,-0.224967,-2.65325,-0.171356,0.344547,0.267846,-0.359807,0.909495,0.208227
1.63726,0.310219,-0.768606,3.14131,0.482381,-0.850936,-0.156365,0.705738,0.217859,-0.317828,0.170049,0.932775
0.204323,-0.228212,-2.70529,-1.51786,1.01551,1.74543,-0.082124,0.0944514,0.290771,0.938449,0.0436854,-0.342643
-2.78759,-1.56008,2.72129,0.46902,-3.02379,-0.483479,-0.0243284,-0.125357,0.159951,0.448187,0.276575,-0.850079
0.111501,-1.2179,-3.12054,-1.11212,-2.20167,-1.39297,-0.0781459,0.101082,0.0591333,-0.637847,-0.215147,-0.739502
-0.364609,-1.95669,-2.31103,-1.33971,1.41436,-3.12711,-0.323476,0.240293,0.0549515,-0.247104,-0.962868,-0.108741
2.77279,-0.384268,0.97745,-1.65866,-2.04222,2.71358,-0.787485,0.18733,-0.0166043,0.233132,-0.959088,-0.160621
2.00827,-0.774114,1.91927,-1.8731,1.78883,1.97157,-0.322908,0.432785,-0.0416428,0.63125,-0.45062,0.631241
2.0585,-0.774211,1.89483,-1.03741,2.88434,-1.77722,-0.315108,0.361119,-0.0611935,0.176747,-0.221926,-0.958911
1.8859,0.30975,-2.7091,1.77814,-1.05818,-0.174017,-0.156707,0.128557,0.147783,0.906549,-0.011663,-0.421941
1.78152,0.30996,-1.84772,-2.16998,0.0261253,2.52292,-0.183485,0.335988,0.431443,0.0995018,-0.363451,-0.926284
-1.35722,-0.669935,2.36055,0.970545,-1.07174,-0.335122,0.158071,-0.213866,0.0475538,-0.757614,-0.418907,0.500538
0.00758863,-0.608932,2.15391,0.0796577,3.03268,-1.63231,0.263386,0.111152,-0.0547701,-0.993294,-0.0142204,0.114737
3.04998,-2.38389,-0.658295,-1.64271,-2.8149,0.142037,0.780341,-0.181297,0.422774,-0.086185,0.326933,-0.94111
2.7297,-0.943792,2.95919,-1.3224,2.98697,-0.55046,-0.0621926,-0.091941,0.00638611,-0.340013,0.00531102,-0.940406
1.42937,0.310269,2.92795,-2.06875,-0.884891,2.34914,-0.118328,-0.05673,-0.0397321,-0.42101,0.897519,-0.131187
0.7448,0.308663,2.842,0.546566,-2.50047,-2.94565,-0.0279544,0.122686,0.0440192,0.168866,0.953604,-0.249248
1.94584,0.309811,2.7869,1.51119,0.194185,1.95509,-0.140775,0.0596208,-0.0481424,0.419117,-0.867119,0.269158
1.91024,0.310706,2.8408,0.609015,-0.0654382,-2.12957,-0.125341,0.0271463,0.0402039,-0.053015,0.0460194,0.997533
1.91603,0.310414,2.78803,-1.4085,0.235946,0.343666,-0.075238,-0.113325,-0.0463303,-0.357149,0.342714,0.868902
-2.25693,-1.0453,0.704126,-1.50356,-2.47922,-0.745299,-0.342542,-0.590596,0.613664,-0.663998,-0.0975308,0.741346
-1.66016,-0.311967,1.0345,-2.99824,2.86885,3.04719,0.0399251,-0.777482,0.0215436,-0.316141,-0.523308,-0.79133
-1.35831,-0.0142429,0.28059,-1.4991,0.848212,1.30776,0.294953,-0.849573,-0.0394213,-0.013493,0.987345,0.15801
-1.60457,0.310057,-1.0447,-1.70845,0.888976,1.95709,0.0835354,-0.759931,0.294905,-0.266104,0.786947,-0.556689
-2.73204,-1.55441,-2.87526,-0.156768,-0.287952,2.27007,0.223587,-0.0219311,0.149314,-0.552549,-0.439137,-0.708412
-0.98,-1.00965,-2.25055,-0.909165,0.747995,0.873566,-0.0454669,0.263742,0.451475,0.863785,-0.503814,0.0068524
1.51767,0.205045,-2.7701,0.833625,2.4049,-1.11858,-0.0994016,0.186225,0.231589,-0.248753,0.850546,0.463351
1.22863,0.308932,-0.484431,0.705938,-2.64544,2.54997,0.146552,0.736758,-0.0532157,-0.488824,-0.194763,0.850364
-0.177803,0.310276,3.01577,2.28208,1.72189,2.52381,0.0963324,0.0935873,-0.0425516,-0.593092,-0.712205,0.375507
-0.16184,0.310669,2.83709,0.228102,3.11358,-2.52752,0.0515219,0.102183,0.0537205,0.912606,-0.172192,0.370811
-0.308682,0.309982,2.82638,1.0052,-1.12958,-0.422084,0.120948,0.0759976,0.00860552,0.27836,-0.954561,-0.10644
-1.71201,-1.05417,3.00143,-1.57986,-0.505439,0.0168337,0.103598,-0.0467756,0.00557738,-0.36524,0.870484,0.329936
-0.833116,-0.58804,1.97428,0.214166,-0.107173,0.575754,0.303386,-0.171528,-0.0578666,0.316243,-0.481363,0.817484
1.77814,0.309824,3.12492,3.00363,0.439806,-2.68575,-0.109822,-0.00816403,-0.0205839,0.222865,0.7976,-0.560504
1.72064,0.310435,3.02012,3.01009,-2.81022,1.33763,-0.110014,-0.00246907,-0.0614796,0.0334287,0.282164,0.958784
-0.269179,-1.10585,0.693459,-2.46511,1.53495,-0.99485,0.582969,-0.0475987,0.717624,0.37395,0.461447,0.804505
-0.605546,0.0440593,0.231777,-2.9685,2.08394,-0.671292,0.755309,-0.390152,0.0488817,0.325514,0.604343,0.727194
-0.72672,0.310023,-1.73178,2.5074,2.17922,-0.535898,0.355961,-0.170411,0.303262,0.302468,0.675113,-0.672856
2.71572,-0.413909,-0.70605,-2.14665,-3.10389,0.618296,-0.544344,0.127078,0.707059,0.682637,-0.275944,-0.676655
1.62962,-0.680457,2.32822,-3.14159,2.53863,2.77479,-0.132158,0.387455,-0.0418198,0.552944,-0.384854,-0.739013
1.78271,-0.744194,1.98142,-2.083,0.202629,-2.18281,-0.214383,0.477511,-0.05635,-0.0943219,0.988092,-0.12156
1.7197,0.309925,-2.28194,-1.12272,1.44489,0.163185,-0.14592,0.236971,0.415185,-0.985305,-0.0303526,-0.168087
-1.11436,-1.23505,-0.912479,-1.35848,1.71181,0.631116,0.0505539,0.144687,0.907667,0.763483,0.258721,-0.59174
-0.145128,0.310277,-3.03901,-0.0433598,-0.482213,0.675919,0.0945445,0.0964915,0.205041,0.361866,-0.418512,-0.833007
-0.276913,-0.181109,0.558009,-0.903311,3.04255,-2.48429,0.828531,-0.122008,-0.0604895,-0.381285,0.0269884,-0.924063
0.500187,-1.68374,-1.81592,2.57223,3.02511,-2.00385,-0.350294,-0.0670629,0.317204,0.44124,0.18558,-0.87799
-1.16793,0.310152,-1.23977,0.265281,-3.02088,2.64151,0.373947,-0.599048,0.199274,-0.287594,0.944364,-0.159579
1.95453,-0.0304145,-0.919899,-2.48434,2.89242,-1.81556,-0.3354,0.539169,0.511831,0.0761695,-0.0290433,0.996672
2.66792,-0.337579,1.11819,1.07031,0.671515,-1.50465,-0.573708,0.171426,-0.0199432,0.821852,-0.467488,0.3256
1.64111,-0.620864,2.09689,0.292468,-1.15082,-1.38147,-0.129255,0.28161,-0.0355015,0.238019,-0.933512,0.268148
2.23385,-0.555245,1.72749,0.762594,2.0366,-0.283785,-0.347578,0.267712,-0.014608,-0.420448,-0.855148,-0.303224
1.54289,-0.584749,1.94765,0.251609,-2.98947,-0.100262,-0.0995995,0.3437,-0.0559129,0.146726,-0.147129,-0.978174
1.39293,0.309972,-3.09831,1.60476,0.873878,2.81513,-0.0854251,0.141709,0.0594807,0.702941,-0.194824,0.684044
1.46917,0.138318,0.0735706,-1.72709,-3.08742,-0.98493,-0.0173928,0.905358,-0.0571917,0.117297,0.855139,0.504954
1.68933,-0.744978,-0.108533,0.0524993,-1.0073,2.06817,-0.18386,0.620839,0.607013,-0.346868,-0.498207,0.794653
0.870137,-0.438638,1.38109,1.00811,1.64981,-0.0123681,0.256608,0.473546,-0.0125836,-0.788242,0.611516,-0.0687137
1.10587,-2.21273,-0.372339,-2.7224,2.78533,0.356758,-0.396128,-0.546283,0.583701,0.0582734,0.845076,-0.531461
2.34268,-0.148372,-0.047955,2.44044,1.24767,-0.116877,-0.588114,0.447741,0.287524,-0.748458,-0.58128,0.319254
1.69928,-0.557325,-1.02335,1.8057,2.3661,-1.803,-0.151263,0.318938,0.613916,0.20812,-0.353574,-0.91196
1.85515,-0.201302,0.624934,0.57032,-1.80233,0.0336665,-0.299645,0.636143,-0.0387285,0.890697,0.420033,-0.173873
1.1872,-0.746183,2.10777,-2.31325,-0.032056,-1.1855,0.0749171,0.477266,-0.0609589,0.21203,0.493172,-0.843697
0.898086,-0.593844,1.92883,-3.0962,1.32485,1.5797,0.249125,0.487876,-0.036513,-0.605323,-0.773671,-0.187127
1.16531,0.309988,-0.475861,-2.26241,1.26333,-0.79499,0.236398,0.827385,0.0958535,-0.365844,0.839792,0.401133
0.98007,0.297448,-0.244443,-1.59105,3.07316,-1.16258,0.406513,0.802159,-0.0592814,0.495601,0.787772,0.365779
1.00598,0.309758,-0.942186,-0.264643,-0.0608751,-0.0189027,0.333406,0.730058,0.132416,-0.273987,-0.546012,-0.791708
0.0106876,-0.642673,2.10634,-3.14162,1.12799,1.83668,0.475065,0.114234,-0.0360012,-0.968776,-0.247785,0.00874798
-0.700221,-0.616135,2.22227,-3.14174,0.0232022,1.94134,0.397308,-0.192062,-0.0605745,-0.708033,0.585649,0.394594
-0.79453,-0.756915,1.95363,0.515818,-2.7713,0.94181,0.329119,-0.179395,0.029246,0.354657,-0.665084,-0.657177
0.202255,-0.55416,1.81995,0.308547,-0.00756462,-2.93562,0.354773,0.184171,-0.0610042,-0.205237,-0.034527,-0.978103
-0.114399,0.309818,-1.12016,2.89987,0.449578,-1.72967,0.60151,0.0407539,0.290701,-0.929933,0.0376438,0.365796
-0.0262674,0.309632,-2.45819,0.424886,-0.526319,-1.05496,0.286875,0.10165,0.302654,0.917858,-0.271994,-0.289062
1.70778,-1.30156,-3.05702,-2.40161,-2.84344,1.74911,-0.11094,0.00549947,0.0468096,0.0306554,-0.603928,0.796449
0.26814,0.310035,-1.86889,2.93054,-1.08351,0.893333,0.276408,0.18914,0.332996,0.82724,-0.347096,0.441813
0.480218,-0.591707,1.43549,-0.857753,-1.79302,-1.03681,0.494814,0.380813,-0.0615008,0.33949,-0.382925,-0.859137
0.202949,0.31003,-1.19111,-0.861922,-1.70511,-1.95782,0.710242,0.257592,0.278306,0.826708,0.551995,0.108882
1.353,-0.390771,1.31157,0.647536,0.0147155,0.454862,0.00917961,0.546624,-0.0614556,0.0815467,0.429658,0.899302
-2.58283,-2.0809,2.83279,1.90074,-0.809042,-2.40337,0.0285888,-0.110854,0.275698,0.933926,-0.0473315,0.354319
-0.931908,0.309804,-2.62068,2.20087,2.55505,-0.469876,0.177452,-0.0558462,0.155154,0.865941,-0.338152,-0.36851
-0.935246,0.310028,-1.60846,2.52822,2.94412,2.60393,0.337787,-0.274051,0.305634,-0.0163069,-0.261769,0.964993
-0.928771,0.309797,-1.91675,3.08936,-0.451211,-0.221,0.264851,-0.171947,0.343229,-0.517903,-0.0178188,0.855254
-0.935431,0.310088,-1.36813,3.09603,0.91289,2.71179,0.392095,-0.347834,0.343907,-0.506717,-0.524834,-0.68395
-2.83517,-1.90074,2.15441,0.436436,-0.900727,0.478919,-0.140353,-0.158889,0.319803,-0.0842825,0.702918,0.70626
-3.14087,0.309996,-0.479026,1.78699,-0.405797,0.205046,-0.696778,-0.109653,0.0299605,-0.246077,0.386304,0.88894
-3.12472,0.15587,-0.00374326,2.48802,0.0645607,1.45941,-0.760119,-0.121995,0.0467374,-0.574786,-0.0168737,-0.81813
0.00915304,-0.440663,-0.370588,1.69739,-1.90571,0.835861,0.580156,0.114465,0.495021,0.719829,-0.626722,0.298439
0.735435,-0.255193,0.740808,-1.54795,-0.558303,0.0642668,0.550266,0.645049,-0.0327202,0.00752144,-0.70611,-0.708062
-0.0540444,-1.54863,0.916775,-3.14159,-2.36743,-1.16089,0.27554,0.0944037,0.822109,-0.785564,-0.236523,0.571792
-1.32025,0.31,-0.551362,-0.809563,0.670965,-2.17148,0.320888,-0.813612,0.00624826,-0.10841,-0.993776,-0.0256112
-1.33539,0.310145,-0.940309,2.21977,-1.32653,2.30729,0.252378,-0.584251,0.192375,0.805826,-0.565282,-0.176354
1.86919,-0.698583,-1.5292,-1.37801,-0.87177,-0.671847,-0.117117,0.00949722,0.757721,0.522172,0.340207,0.782046
0.691252,-0.291736,1.03112,-2.5393,0.741856,1.73347,0.538335,0.587113,-0.0314201,-0.69154,-0.714243,-0.107837
0.831597,-0.725304,2.25576,-3.14159,-1.57116,-3.04805,0.207961,0.390139,-0.0170259,-0.672893,0.739732,0.00340249
0.258822,-0.128988,-2.33953,-1.07418,-0.0851348,-0.161021,0.0472825,0.125429,0.47549,0.836242,0.13458,0.53159
-1.20351,-1.65639,-0.161494,0.227893,2.07727,-2.24076,0.0883542,0.0743239,0.894757,-0.223297,-0.931811,-0.286124
-1.40969,-0.595483,1.80156,2.12184,1.91262,-2.2862,0.189433,-0.485188,0.0541074,-0.55288,-0.450418,0.701033
2.83203,-1.86914,3.07174,-1.11549,0.145612,-2.93622,-0.0408945,-0.101517,0.0351325,-0.85891,0.423855,-0.287439
-0.342191,-0.151804,0.256442,-1.49222,-1.38068,-1.21318,0.887538,-0.200276,0.0952144,0.740959,-0.628826,-0.235709
-0.936979,0.157371,-0.138486,0.951742,-1.69382,-3.12342,0.522536,-0.52665,-0.0383115,0.749633,0.655571,0.0909848
1.00867,-1.53682,-2.26305,-0.128782,1.4857,-2.53768,-0.28577,-0.248873,0.340769,0.453243,-0.819232,0.351325
2.65379,0.30989,-2.20128,-1.43805,-0.350488,-1.05354,-0.283898,0.0270643,0.424803,-0.180091,0.287757,0.940619
2.30243,0.000464877,0.210959,1.09486,0.872837,2.25847,-0.56034,0.460704,-0.0180978,-0.207687,0.959225,-0.191713
2.22216,0.310062,-1.63631,0.937925,2.15418,1.35877,-0.411488,0.359718,0.25246,0.0196993,-0.315529,0.948711
2.22033,0.309845,-2.39244,1.75099,-0.632727,2.99468,-0.23418,0.127879,0.212068,-0.893227,0.208922,0.398116
2.21813,0.309949,-2.15992,-0.469904,-2.65837,0.966508,-0.307772,0.226111,0.401046,0.780621,-0.594807,-0.191925
2.21654,0.309863,-2.32882,0.528728,1.16036,0.974323,-0.285245,0.197182,0.305461,0.0957465,-0.982975,-0.15682
-0.741706,-2.19583,-3.03506,2.64692,-1.49022,-1.51282,0.0706384,0.0833162,0.173429,0.353407,-0.402132,0.844626
2.40377,-1.9667,-0.159174,0.915887,1.65832,2.86151,0.135284,-0.270502,0.781227,0.857312,0.514446,0.0189975
1.30794,-1.13301,1.12551,-0.241333,-0.189562,-0.975399,0.0493886,0.603622,0.385282,0.0163189,-0.346065,-0.938069
0.509655,0.31008,-1.06505,-0.5699,-1.80061,1.7729,0.629547,0.476898,0.205229,-0.934492,-0.298379,0.19415
1.1483,-1.48326,1.45095,-0.692667,0.616864,0.940882,0.102173,0.493461,0.454355,-0.678001,-0.677044,0.286227
0.389885,-1.21082,-2.37975,-0.717915,1.15135,-3.00762,-0.31037,-0.00953149,0.353866,0.083693,-0.944176,-0.318634
-0.764191,0.310004,-1.81565,-0.631419,-2.59443,2.08482,0.443829,-0.274203,0.401704,-0.190887,0.537286,-0.821514
-0.753948,0.309847,-1.55917,-0.281051,-0.527235,-2.45082,0.529075,-0.347073,0.327902,0.749166,-0.171495,0.639797
0.886783,-1.28486,0.972675,-0.369715,1.33994,-1.62166,0.264734,0.49743,0.543896,0.441827,0.46358,-0.768038
0.408703,-1.77694,-1.99676,-1.53177,1.34002,-0.0521459,-0.485623,-0.0913717,0.220499,-0.543174,0.82418,0.160281
-2.53604,-1.8463,2.98024,1.92887,-0.648766,-0.0634484,0.0268622,-0.114158,0.237075,-0.990926,0.0473558,0.125791
-0.565086,0.30984,-0.598927,2.39354,-1.75368,2.88058,0.648992,-0.282256,0.119542,0.771841,0.635501,0.0200026
1.4356,-1.27076,0.287964,-1.53864,-0.00821226,-0.658222,-0.054484,0.409275,0.89857,0.141119,0.98926,0.0380748
0.713991,-0.654583,2.15536,-3.14162,2.23901,-3.04056,0.275425,0.383079,-0.0367527,0.620039,-0.496046,-0.607857
0.77855,0.309976,-1.7668,-2.35929,-2.96679,-1.08175,0.201178,0.351756,0.423146,-0.592353,-0.699056,0.400547
0.449667,-0.343198,1.14411,-2.70082,-2.82713,0.510533,0.639539,0.429867,-0.0188688,-0.540654,-0.560596,0.627236
0.0441958,-0.42063,1.12558,-1.79014,-2.68102,-2.42674,0.764842,0.143082,-0.0356509,0.248896,0.346986,-0.904241
0.295021,-0.747527,2.35251,-3.14159,-1.55845,-2.9012,0.344162,0.218666,-0.0171702,-0.0543229,0.998516,0.00384366
0.198397,0.309788,-2.88201,-0.239341,0.401076,-1.4903,0.0814983,0.127719,0.260599,0.379153,0.108246,0.918981
0.0890598,0.309977,-1.76524,2.01532,-2.93965,0.396902,0.388388,0.144266,0.268964,0.983446,-0.0978958,-0.152479
0.439723,0.309787,-0.303527,3.14158,-0.858819,-2.09963,0.675263,0.438297,0.0517878,-0.455975,0.207608,0.86544
