Shoulder_Pan,Shoulder_Lift,Elbow,Wrist_1,Wrist_2,Wrist_3,TCP_X,TCP_Y,TCP_Z,Orientation_X,Orientation_Y,Orientation_Z
1.04539,0.0864048,0.0837722,-1.3104,-0.149682,-1.02269,0.354977,0.829902,-0.0534535,0.348376,0.445974,-0.824464
0.0803828,-1.3159,2.94593,-1.10305,1.49823,1.63103,0.0274564,0.111715,0.0270566,0.508975,-0.0192333,0.860566
-0.473514,-0.749273,1.56977,1.17964,-1.69909,-3.13325,0.488153,-0.127483,0.131104,0.4929,0.861799,0.119797
1.10416,0.164724,3.01371,-3.14186,2.35543,2.90756,-0.0867722,0.0703623,-0.0606703,0.309575,-0.915518,0.256884
0.308286,0.308853,2.84079,-0.386334,0.279334,-0.670508,-0.0543708,0.0972367,0.0510915,0.382677,0.348572,0.855603
0.275314,0.309966,2.8053,-1.2454,0.75682,-2.72438,-0.104558,0.0838851,-0.0229141,-0.390459,-0.762581,-0.515764
0.0719735,0.309314,2.83648,0.217816,-0.457986,1.68226,0.02549,0.111271,0.0537608,-0.318868,0.0263183,-0.947434
-0.075557,0.309969,2.78128,1.57118,0.168034,2.29939,0.115457,0.100722,-0.0554909,-0.784149,-0.0523126,0.618363
-0.0722021,0.310627,2.83659,-0.802688,2.59777,2.80092,-0.0472691,0.112854,0.0276041,0.765358,-0.544305,0.343452
0.145519,0.309644,2.81463,-1.15245,-1.74521,-2.56339,-0.0895832,0.0971871,-0.0101911,-0.561302,0.751291,0.347133
-2.42866,-0.952687,-2.28383,1.00697,2.09115,2.60227,0.123852,-0.0372056,0.456284,-0.377281,0.657971,-0.651715
1.25598,0.189488,2.91511,1.85122,-0.5871,-1.96993,-0.0674743,0.145304,-0.0282151,0.0963375,0.991095,0.0919237
2.17416,-0.220541,2.71469,2.0254,1.85809,0.863421,-0.200372,0.0984148,-0.0363152,-0.0698599,-0.996941,0.0350528
1.38108,0.310791,2.83718,-0.259783,1.84125,-0.221273,-0.109329,0.00945458,0.0533167,-0.981247,-0.124545,0.147115
1.69503,0.309761,2.83084,0.0891241,-1.95678,2.9257,-0.110893,0.00716798,0.0534994,-0.941001,0.232643,-0.245752
0.0186402,-0.713905,-2.14401,-1.49088,2.65978,1.19468,-0.145825,0.10645,0.510891,0.750235,0.184219,-0.634989
-2.77743,-0.660849,2.32792,0.558807,0.320835,-2.68613,-0.169277,-0.181333,0.0172487,0.710228,0.573801,-0.407833
-1.40268,-0.470115,2.74403,2.05087,1.09777,0.795266,0.143233,-0.191631,0.0182336,0.523993,0.637181,-0.565183
-0.566149,0.309974,2.811,-1.19121,2.40274,1.3469,-0.00562795,0.132906,-0.0153154,0.801993,-0.332541,-0.49621
-0.527731,0.309979,2.81285,-1.17124,-0.514612,-2.98296,-0.0100962,0.132223,-0.0126654,-0.157955,0.654618,-0.739273
-1.477,0.309791,2.78028,1.59381,-0.0659259,-2.95561,0.118753,-0.0969549,-0.0579092,0.0791511,-0.150133,0.985492
-1.47643,0.310182,2.80437,1.31692,0.855993,-0.452484,0.118421,-0.0928063,-0.0249297,0.731177,-0.516898,-0.445192
-1.51406,0.310701,2.81914,-1.08994,2.16476,-1.67135,0.104892,0.0780709,-0.00259642,-0.131937,0.85597,0.499907
-1.08217,-2.29942,2.09831,2.377,-0.630831,-1.70456,0.107417,0.0304706,0.538443,-0.34192,0.810732,0.475188
2.46781,-1.6191,0.878571,2.27147,0.603238,1.87743,-0.204412,0.0235343,0.774535,-0.645319,0.734371,-0.210388
-2.56407,-1.30029,-2.66261,-1.72733,-1.50539,2.74467,0.23264,0.021318,0.13307,0.279558,-0.91626,0.286905
-1.02089,0.309786,-1.1409,2.74338,-2.78636,1.63138,0.396163,-0.437434,0.281038,0.519424,-0.807075,-0.280766
0.541843,-1.38188,-2.76311,-0.530407,1.30289,-2.83677,-0.24956,-0.022821,0.179311,0.209435,-0.947597,-0.241239
-1.0396,0.310176,-1.07075,-1.2702,-2.19386,-1.59682,0.486036,-0.611788,0.271847,0.475398,-0.767431,0.43017
0.515384,-0.616322,1.99505,0.502045,0.79485,-0.690014,0.234677,0.258378,-0.0213404,-0.655409,0.261402,0.708596
0.668233,-0.636788,1.94542,1.47074,-0.459493,-1.06038,0.254049,0.339601,0.0515317,0.212959,-0.107931,0.971082
1.51392,0.309678,-3.08979,-3.14159,0.719003,-1.61313,-0.108723,0.0106063,0.00983015,0.00943661,-0.324621,-0.945797
1.41191,0.310027,-1.20282,2.12501,1.54885,-1.2743,-0.0189363,0.571694,0.233555,-0.431479,-0.846597,-0.311608
2.50432,0.294078,-1.38859,3.13492,-0.299653,0.930847,-0.468565,0.211082,0.357397,-0.677525,0.720907,0.145785
2.49208,0.310006,-1.7796,2.56298,-2.89405,2.37183,-0.352951,0.130986,0.30626,-0.343944,0.0402701,0.938126
2.48416,0.310029,-1.71662,-0.839421,2.75645,0.0577874,-0.496313,0.245264,0.405633,0.264254,-0.677834,0.686084
2.25017,-0.533939,-2.5362,-1.25256,-1.81714,-0.514144,-0.0139423,-0.156458,0.369415,0.993447,0.113892,-0.00958122
1.30516,-0.313978,1.01973,-2.05109,-0.102757,-0.410807,0.103394,0.795798,-0.055156,0.139409,0.154183,-0.978158
1.11129,0.309758,-3.00183,-0.742754,3.04379,-2.9063,-0.0871255,0.0700373,0.220662,0.46612,0.727874,0.502923
-1.06951,-1.5845,0.462313,2.67085,0.936303,-2.62527,0.129202,-0.00864675,0.865462,-0.845914,0.0862538,-0.526298
-1.72655,-2.17562,-1.48879,1.50895,0.0661353,3.00787,0.185791,0.47957,0.295148,0.0372077,0.659183,0.751061
-1.58393,0.309982,-1.18779,-2.70323,2.65764,-2.09451,0.101064,-0.616441,0.346947,-0.233089,-0.0291331,0.972019
-0.124774,-0.634992,2.38301,-3.14171,-0.0146539,0.749837,0.376913,0.0627305,-0.0615247,-0.794887,0.0888922,-0.600211
-0.0397701,0.310057,-1.12634,2.71192,-1.68787,2.75422,0.587578,0.085856,0.275489,0.42877,0.903233,-0.0180648
1.91544,-0.943171,-2.47422,1.63048,-2.11085,0.727375,-0.0907683,-0.0702038,0.346647,0.850197,-0.472323,0.232543
-1.54674,-0.202676,0.578725,-1.03544,1.08974,2.08651,0.1293,-0.83626,-0.0441535,-0.445539,0.341985,0.82737
-1.45543,-0.0843029,0.362712,-0.869875,0.0155237,-2.05626,0.20666,-0.835174,-0.0614264,0.0941541,-0.87544,-0.474067
2.74435,-0.730342,-0.991959,3.14159,-1.58185,-2.67077,-0.193306,-0.0372657,0.746158,0.070111,-0.995809,-0.0587282
-2.77871,-1.81641,0.955196,-0.31509,0.265628,0.084005,-0.185248,-0.187093,0.762601,0.510759,-0.0858755,-0.855424
-2.1669,-0.64783,2.1001,0.630266,0.839824,0.532097,-0.0796444,-0.311814,0.00248007,0.124432,-0.959391,0.253151
-1.66645,-0.125216,0.643274,1.3129,2.53186,-2.24793,0.044565,-0.678345,-0.0276548,-0.297846,0.652443,0.696855
-1.50369,0.309687,-0.892182,-2.19185,-1.24021,-1.50896,0.160291,-0.757288,0.263754,-0.0330293,-0.380158,0.924332
-1.47311,0.309671,-1.21335,1.9316,0.713514,-2.5665,0.163874,-0.553092,0.2189,-0.560052,0.0837387,-0.824214
-0.645965,-1.13372,0.629065,-0.697068,-1.93486,0.742313,0.554022,-0.280962,0.629717,-0.842379,-0.227322,0.488593
-0.100076,-0.963358,2.01216,0.891685,-1.28345,0.713877,0.359053,0.0736457,0.132318,0.612072,-0.789943,-0.0368488
-1.27045,0.309647,2.88915,-0.319146,-3.02038,-2.75316,0.100912,0.0431158,0.0734993,0.340411,-0.720857,0.603726
0.385947,-0.538226,2.60778,0.767701,0.323449,-1.95398,0.0968816,0.157182,0.0528544,-0.526078,-0.342027,0.778627
3.10608,-2.35844,-3.07221,2.29151,-0.44162,1.12632,0.0389309,-0.110602,0.188308,-0.379756,0.197384,-0.903784
1.50421,0.310136,-2.92589,1.69875,0.323938,2.0815,-0.0995531,0.147548,0.0987727,0.127913,-0.42012,0.898408
-0.0976489,-0.0416981,2.98976,-3.14193,3.01023,1.74404,0.0683031,0.102981,-0.061439,-0.357964,0.012379,0.933653
-0.982866,0.309894,2.94373,-2.14412,-1.01545,2.58744,0.0521129,0.118613,-0.0387227,0.97327,-0.157387,-0.167256
-0.599959,-1.9517,2.95757,-0.771242,-0.592479,-1.50592,0.0863809,0.0731544,0.0603376,-0.255086,0.130634,-0.958053
-1.54936,0.309863,3.01575,-3.026,-0.312388,0.56895,0.108936,0.0111412,-0.0590937,-0.271867,0.601278,0.751367
-2.58437,-1.06308,-0.928711,2.4052,2.12327,-2.40321,0.0506726,-0.0970309,0.731872,0.198235,0.865258,-0.460469
-2.27903,0.309669,-2.5173,1.08399,-0.905272,2.9223,-0.0841943,-0.266101,0.234078,0.541198,-0.548366,0.637494
-2.25671,0.309752,-0.549333,-1.40566,1.46557,2.46459,-0.473038,-0.750277,0.0597276,-0.2003,0.979107,0.0350479
-1.12542,-0.559545,2.73716,-3.14159,-0.0217005,-0.479401,0.190803,-0.146335,-0.0614463,-0.0720627,0.10627,-0.991723
3.06371,-1.95023,0.966142,-2.2269,1.07255,0.193428,-0.0615095,-0.104681,0.905006,-0.546785,-0.82199,-0.159242
-0.034532,-0.900084,2.79288,2.8709,-0.348355,-2.38072,0.238179,0.100987,0.0451509,0.731659,0.22209,0.644477
0.61488,0.309776,2.99228,-2.4719,-3.11188,-2.34651,-0.105681,0.0589914,-0.041594,-0.828171,-0.559391,0.0348394
-1.97215,-0.502469,2.63559,0.752934,-0.168278,1.06946,0.0460117,-0.170977,0.0535601,-0.339783,-0.594598,-0.728698
-1.66523,-0.625231,2.21817,2.92347,2.11325,2.66175,0.0682354,-0.437139,-0.0358177,-0.722053,0.433644,-0.539066
-0.529092,-0.243151,0.902523,1.26914,-2.01652,0.0818769,0.602287,-0.225718,-0.0156776,-0.517648,-0.739046,-0.431106
-1.04003,-2.16157,-2.06284,-3.14165,2.35569,1.07539,-0.0764673,0.345909,0.0512863,-0.0235893,0.704607,0.709205
-0.369447,0.309893,-1.26902,3.09644,-0.910948,-1.54367,0.55243,-0.0968683,0.331482,-0.785972,0.281369,0.550526
-1.78395,-1.0365,0.842938,-2.08027,0.960145,0.301489,-0.0358101,-0.681405,0.591569,0.737651,-0.29008,-0.609693
-2.13723,-1.33483,0.207981,-2.88187,-1.02228,1.87438,-0.0128957,-0.223679,0.917849,-0.121085,-0.665751,-0.736284
-1.39457,-1.30364,1.53772,-1.04316,-0.416726,-2.14058,0.206031,-0.5344,0.342776,0.381484,-0.896784,-0.224162
2.74476,-1.64376,1.26894,0.285866,-2.56461,-3.14159,-0.358019,0.0316876,0.562358,0.559091,-0.825756,-0.0744589
0.420908,-0.131614,-0.507911,2.94677,-2.06538,-0.501815,0.563214,0.371717,0.442607,-0.265088,-0.964111,0.0147775
-0.258177,-0.378906,1.18773,1.59903,0.182996,-1.2453,0.610168,-0.0482355,0.0328782,-0.372811,0.158636,0.914247
-0.293696,0.111298,0.123636,1.66652,-1.82184,1.85206,0.715334,-0.102314,-0.0186225,0.969017,-0.0121736,-0.246692
-0.0764357,0.309735,-2.65702,1.6009,2.05932,1.34432,0.20193,0.0940049,0.169952,-0.567436,0.242319,0.786955
-0.241716,-0.888116,-2.35539,-0.932686,-0.496831,0.806271,-0.171418,0.154679,0.427357,0.825243,-0.54326,0.154408
-0.286581,0.208853,-0.109297,-2.49815,0.171441,-0.00996103,0.86547,-0.141257,0.0317588,0.750707,-0.0433811,-0.65921
-0.163843,0.309698,-0.7896,-1.9275,-1.99234,-2.07878,0.82301,-0.0254325,0.210996,0.795713,0.318305,0.515289
-0.108597,0.309658,-1.72796,-0.720455,1.29746,0.635008,0.552784,0.049529,0.398259,-0.296878,0.81214,-0.502286
-0.217004,0.310014,-1.89728,-2.67903,1.98641,0.00256198,0.329057,0.0392222,0.392536,0.029124,0.930418,-0.36534
-0.456053,0.215662,-2.84433,-0.338906,2.20714,-2.72986,0.128665,0.0584596,0.283919,0.219151,-0.92847,0.299861
-3.07628,-0.997412,-2.80426,0.691485,-2.38009,-1.48789,0.0832909,-0.103936,0.300272,0.0248254,0.0588844,0.997956
-2.10642,0.169947,-0.0286616,-2.54952,2.18927,-2.32769,-0.350455,-0.80436,0.0323618,-0.88043,-0.387283,0.273595
-1.01312,-1.59423,2.66091,-0.362545,0.706166,-1.78698,0.155186,-0.0425607,0.0984484,-0.386901,0.357289,-0.85009
-0.528114,-0.654055,2.03698,2.48739,0.371765,-1.84843,0.464059,-0.144359,0.0329966,0.338445,-0.312711,0.887506
0.0384348,0.309724,-1.26303,2.60229,-0.302679,-1.57458,0.532935,0.129724,0.286828,-0.996527,-0.0371916,0.074504
1.91365,0.309555,-1.05659,-2.26252,-2.59727,-1.71334,-0.33982,0.627327,0.320037,-0.153593,0.21146,0.965243
1.86317,-0.769244,0.349981,2.82881,-2.07927,-1.28022,-0.277552,0.543413,0.614867,0.454107,-0.640416,0.619398
1.1914,0.310121,-0.888512,-3.14159,-1.18346,-1.9299,0.15099,0.673398,0.253148,-0.532981,-0.458141,0.711363
1.21016,0.309635,-1.26492,0.349774,0.208534,-1.78803,0.139634,0.67958,0.2021,0.299053,0.666528,-0.682867
-0.712374,-0.505411,2.79977,-3.14172,3.14168,0.695422,0.209929,-0.037085,-0.0616982,0.0211533,-0.0183573,0.999608
1.60509,0.309717,-1.4084,-1.77951,0.690534,-2.25471,-0.129924,0.603705,0.400351,0.411414,-0.254522,0.87519
1.10769,-0.627706,2.26826,-3.14169,3.06357,-1.36029,0.0859796,0.416527,-0.0591268,0.427711,0.893047,0.139747
1.91573,-1.6464,-1.95292,2.01332,3.10507,2.35598,-0.00488657,-0.3092,0.341044,0.259786,-0.646685,-0.717153
-1.48473,-0.344408,0.788206,-0.71492,-2.42439,2.72228,0.175766,-0.767374,-0.0269578,0.53173,0.820999,0.207905
-1.60432,0.309924,-2.45684,-1.78331,2.64294,2.11459,0.104935,-0.127509,0.355185,-0.278383,-0.918503,-0.280811
-1.5114,0.30965,-1.71587,3.03988,-2.51274,2.06841,0.131194,-0.367448,0.352546,0.333779,-0.88298,0.330058
-1.51128,0.309677,-2.63905,-0.994262,-2.69335,-1.00858,0.115965,-0.111122,0.337427,-0.267827,0.610786,0.745123
0.38667,-1.57403,-0.117192,0.472264,1.90654,-2.13091,-0.00378364,0.11631,0.870947,0.869872,-0.187419,-0.456286
-0.501012,-0.50402,-0.558833,1.70459,-1.29544,1.07592,0.49648,-0.147437,0.56132,0.151793,-0.604194,0.782246
0.804145,-2.25048,1.39721,0.581724,-3.10249,0.709944,-0.0673968,0.0873661,0.624064,0.406531,0.37933,0.831169
0.0710453,0.0959145,0.169116,1.50344,-2.02848,-0.641165,0.699258,0.159189,-0.0356993,-0.603339,-0.763672,-0.229756
-0.944141,0.0636398,-1.16568,-2.28931,1.17411,-0.331669,0.427346,-0.404129,0.503782,0.866761,0.2899,0.405812
-0.775048,0.309844,-2.49302,1.21261,-2.02882,2.99066,0.260257,-0.102137,0.227082,0.355459,0.89307,-0.275818
-0.774382,0.309873,-3.01141,-0.690919,0.038001,0.18721,0.0951855,0.0595775,0.218342,0.739017,-0.670694,0.0634342
1.66355,-1.55287,-2.49965,-2.87715,1.08034,1.07827,-0.0923966,-0.185174,0.128633,-0.349691,-0.744157,0.569163
-1.01829,-0.932106,1.99719,0.314804,-2.21208,2.47455,0.276833,-0.241022,0.06927,0.807882,-0.110721,0.578851
-0.115453,0.310224,2.96608,0.598114,2.90326,2.67979,0.0913798,0.0992844,0.0824502,0.321881,-0.250097,-0.913151
-0.104373,0.31037,2.82045,-1.07929,1.07597,0.142723,-0.0596951,0.116001,-0.00109863,0.432368,0.830576,0.351001
-2.23061,-0.0240885,2.76792,-0.928091,0.556595,3.12891,0.103756,-0.0443283,-0.0295925,-0.298721,0.476752,-0.826725
1.21642,-1.39911,-3.04301,-2.88514,-2.0538,2.00797,-0.0851198,0.0844919,0.0823188,-0.657715,-0.697093,0.285435
1.86062,-0.614816,1.91657,-3.14162,-0.860759,0.935551,-0.259689,0.488855,-0.0186754,0.623586,-0.516469,-0.586857
0.0580681,-1.61942,-1.3257,3.0627,-2.03133,-1.38952,-0.422094,0.0847965,0.496232,-0.0263837,-0.163305,-0.986223
-1.78119,-0.537475,1.62465,2.9742,2.91048,3.01462,-0.0233164,-0.631823,0.0168388,-0.323372,-0.426269,-0.844823
-1.62094,-0.810101,-2.96206,-1.10359,-2.62124,-1.56295,0.114887,0.111584,0.150347,0.0455025,0.984506,-0.169345
-1.78863,-0.768441,-1.38755,2.44151,-1.06963,0.137315,0.0931172,-0.0843687,0.620704,-0.757877,0.595979,0.26539
0.0144975,-0.591309,1.91648,0.43819,-1.8583,2.48962,0.353699,0.11429,-0.0362885,0.627557,0.771443,0.105112
-1.66077,0.309354,2.84176,-0.588007,-1.06063,1.86478,0.112227,0.029192,0.042753,0.215473,-0.425909,-0.878734
1.15547,-1.87507,2.11841,1.84761,0.019112,2.33197,-0.0307813,0.200714,0.447168,0.127261,0.255918,-0.958285
2.06024,-0.482124,1.54302,0.658615,0.304356,0.259194,-0.319369,0.367392,-0.0421134,-0.439061,0.20812,0.87402
1.06643,-0.756251,-0.675049,2.59378,-0.870902,2.87852,0.0382156,0.2951,0.731652,-0.411941,0.782091,-0.467588
-2.00576,0.310097,3.04999,2.48097,2.28967,-2.94152,0.0727341,-0.102494,-0.0410541,-0.458889,0.762687,-0.455775
2.28528,-1.48581,-2.63976,-2.32506,-2.89866,0.521492,0.025881,-0.196423,0.0926685,-0.331766,0.70083,0.631481
2.29812,-2.30496,-0.514726,-1.31953,-3.049,2.36855,0.408059,-0.622599,0.580101,-0.696506,0.682953,0.220125
1.57016,-2.2674,1.88416,2.38954,-0.857766,-1.64911,-0.109147,0.00536484,0.601746,-0.0597702,-0.925429,0.374176
-0.181755,-0.360054,1.20597,0.905448,-1.4728,2.26249,0.575143,0.00527619,-0.0377357,0.848885,0.489399,-0.199706
-0.287815,0.309981,-2.12153,-1.27461,-1.56438,-0.443679,0.334428,0.01483,0.434959,-0.228013,-0.874404,0.428285
-0.393929,0.310059,-1.36591,-2.58243,-2.0244,-2.815,0.552365,-0.11139,0.38408,0.522551,0.704778,0.479821
-2.54827,-2.2615,3.05775,-0.673555,1.13855,-2.21367,0.0676658,-0.0860184,0.0424532,-0.429802,0.366734,-0.825092
-0.669084,0.309854,-0.792683,1.35748,-2.10863,-3.08141,0.60073,-0.335883,0.080989,0.238323,0.90445,0.353798
-0.689705,0.310158,-0.967439,-0.475789,-2.63576,2.61165,0.687352,-0.425466,0.158976,-0.333974,0.817415,-0.469356
0.392544,-0.589944,1.87858,-3.14114,1.54573,-0.938559,0.46946,0.312507,-0.0248326,0.493779,0.843839,0.210041
1.14419,0.309764,-1.26839,0.809059,-1.68028,0.578446,0.167223,0.631703,0.187029,0.761432,-0.336194,0.554252
-1.2198,0.309824,3.06355,0.630993,-1.30057,-0.959268,0.135127,-0.0515894,0.111239,-0.271425,-0.86789,0.416048
0.954037,-0.373051,0.444941,-0.32409,2.86713,-2.52041,0.37982,0.724404,0.124223,-0.174622,-0.627342,-0.758913
-0.188427,-1.35113,-2.52676,-2.053,-0.541891,2.06277,-0.206162,0.15043,0.151693,0.717495,0.111195,0.687631
0.26319,-0.882843,1.24046,2.37449,-2.61094,1.66338,0.550563,0.261386,0.367011,0.441231,0.167345,-0.881653
-0.460456,0.310253,-1.03762,0.755692,2.62109,1.28574,0.671127,-0.211051,0.125604,0.304962,0.00484362,0.952352
-0.368381,0.270343,-0.232061,2.94328,-0.690944,-0.133136,0.772988,-0.181376,0.054086,0.456291,-0.853176,0.252762
-0.166246,0.309672,-0.532916,-1.01204,-0.168384,-0.210941,0.882648,-0.0374281,0.0153201,-0.14516,-0.141808,-0.979193
-0.0876795,-0.320091,0.911616,-1.6628,0.819007,1.2323,0.818539,0.0376173,-0.041181,-0.911793,0.323656,0.252745
-0.0456852,0.309726,-0.929306,0.626893,-2.52804,2.95292,0.727655,0.0759978,0.0927497,-0.775037,0.601585,0.193425
0.0621644,-0.618222,2.02642,-3.14159,1.22714,1.74791,0.495483,0.140202,-0.0362713,-0.968782,-0.226513,-0.100763
-0.960374,-1.22856,1.58249,-0.930114,0.0730583,-0.0703882,0.411661,-0.39805,0.274198,-0.396568,0.693917,-0.60101
-0.609988,-1.20237,1.88139,1.66383,1.47144,-1.10877,0.382596,-0.134231,0.305326,-0.246319,0.713308,0.656139
-1.30206,-0.848404,-2.22012,-0.594199,1.00092,-0.0717802,0.0634605,0.180658,0.518728,0.924094,-0.192547,0.330114
2.22835,0.297025,-1.56317,0.84038,-2.49259,-2.76263,-0.430575,0.37901,0.252758,-0.125826,-0.755776,-0.642628
2.20807,-0.234921,0.912251,-2.35972,0.093213,-0.817941,-0.571493,0.58852,-0.0472031,-0.527756,0.605927,-0.595253
1.05505,-0.566533,1.40023,0.138014,2.37719,-0.0958861,0.173379,0.527144,-0.0265407,-0.438502,0.62343,-0.647342
1.25373,-0.452198,-2.62405,3.14159,-0.349968,0.590166,-0.108483,0.0194831,0.206025,0.0391837,-0.79429,0.606274
0.540823,0.310023,-0.398014,3.14128,-1.5159,-1.06148,0.618595,0.498817,0.0882509,0.207485,-0.443285,0.872037
0.515942,0.310058,-0.809694,2.71216,1.44958,2.93096,0.53173,0.427075,0.20407,0.563032,-0.79665,-0.219874
0.516725,0.309724,-2.69769,-0.285489,1.43114,2.84776,0.0864485,0.174662,0.312498,0.251257,-0.94738,-0.198345
-2.07898,-0.0726544,2.73487,-1.06516,-3.03928,-1.50225,0.104493,-0.0367088,-0.0584204,0.480041,0.876244,-0.0419192
-1.25128,-0.667265,2.29342,1.6698,0.760405,-1.32169,0.206243,-0.275874,0.0540415,0.263564,-0.255667,0.930144
-1.13493,-0.648114,2.37683,0.442976,-1.46183,-2.81125,0.182989,-0.134368,0.0118691,0.714893,0.692256,0.0985409
-1.41189,-2.2287,1.99184,-2.78839,3.10097,-0.0633042,0.128727,-0.113473,0.611505,-0.115539,0.977118,0.178584
1.55429,-0.397411,1.24423,2.17665,-0.745153,-2.83528,-0.0985628,0.642252,0.0537728,-0.658504,-0.720654,0.216863
1.39254,-0.524789,1.58019,1.236,-2.89826,-0.0724983,-0.0205352,0.501607,0.0232541,0.113596,-0.724771,-0.679561
1.2618,0.310047,-1.52386,2.25361,-1.15773,0.158667,0.0359652,0.471587,0.279081,0.841949,-0.336454,0.421807
0.980665,-0.603205,1.44294,-1.57152,-2.38083,-1.59312,0.285001,0.621683,-0.0321798,0.352257,0.553615,-0.754602
0.530962,0.309991,-1.6538,1.0036,-2.33972,0.144596,0.397103,0.35976,0.252476,0.878002,-0.309131,0.365446
0.530078,0.309796,-2.41554,0.0271641,-1.6688,1.22257,0.192868,0.239536,0.343066,-0.550966,-0.71649,-0.427876
0.293909,-0.279805,1.00543,1.05253,2.69541,-2.73357,0.551538,0.280977,-0.0342814,-0.0937269,-0.442219,0.891997
0.524269,-0.526064,1.64667,0.752399,0.732792,2.8041,0.333068,0.318679,-0.0224314,0.408918,-0.492687,-0.768144
2.66082,0.309648,2.83301,0.953665,-2.39736,-1.97541,-0.130087,-0.0552527,0.0147615,-0.936892,0.187913,0.294824
-0.169564,-2.2425,-0.143425,0.585722,0.390256,2.94357,-0.432817,0.18484,0.712351,-0.455012,-0.300516,0.838244
1.22806,0.309735,-2.80437,2.37521,2.8178,-0.123732,-0.0681644,0.133755,0.102074,0.0214791,0.999715,-0.0104461
2.15483,-1.47217,-0.49239,-0.543443,-0.892458,2.82308,-0.0620525,-0.104069,0.950605,-0.249845,-0.963061,0.100453
0.89903,0.309899,-2.24138,-1.18394,0.071357,-0.626131,0.0818591,0.278328,0.421178,0.467177,0.680371,0.564661
0.534189,-0.530883,1.52515,0.523181,2.60784,-0.793534,0.362555,0.34129,-0.0295594,-0.766614,-0.038923,-0.640928
-0.622082,0.309944,2.94535,1.64634,-1.63487,-1.49046,0.151366,0.0257726,-0.0137702,0.749704,-0.636121,-0.182464
-0.538396,0.310137,2.79119,1.46695,0.561069,0.977383,0.147368,0.03912,-0.0427444,-0.493431,0.641273,-0.587618
0.479543,0.100232,2.81565,0.292218,0.91134,1.65537,-0.00878756,0.118457,0.0532857,-0.0737626,-0.113609,-0.990784
1.52793,-0.605026,2.24168,3.04967,-3.1376,-1.24743,-0.0911217,0.422654,-0.0580412,0.041532,0.938652,0.342356
0.796913,-0.630938,2.35261,2.60686,-1.59226,1.50793,0.181921,0.34233,-0.0124797,-0.602208,-0.706101,-0.372514
0.618909,-2.42242,-1.56622,2.59269,-0.133435,0.564841,-0.459412,-0.193215,0.0587445,-0.482769,-0.481824,-0.731286
-2.73853,0.309749,-2.83269,-0.910026,-0.046798,1.37496,-0.0105697,-0.123166,0.277751,-0.434026,-0.175177,-0.883705
-2.73789,0.309728,-3.08738,1.72857,3.07938,1.8888,-0.0677311,-0.147624,0.0520738,0.892681,0.402464,0.202837
-2.01614,-2.19284,-0.662209,2.93732,-1.43982,2.31792,0.370611,0.523052,0.451085,0.543933,-0.424437,0.723872
1.41132,0.310418,-2.5954,-3.12702,2.89402,0.766999,-0.0958,0.0917238,0.194788,-0.0185013,0.996019,-0.0872041
1.62987,-0.779296,-1.00814,-0.796001,-0.859109,1.09784,-0.124793,0.26125,0.851206,0.357282,-0.198379,-0.912686
0.745432,-0.403933,1.14602,0.529364,2.72854,3.07822,0.359103,0.480033,-0.0368041,0.118116,-0.43615,0.892088
-0.437008,-0.893619,2.30461,-1.43163,-0.899459,-0.728915,0.345792,-0.0410582,-0.0615016,-0.655009,-0.338635,-0.675491
-2.79927,-2.26995,1.97543,-3.04957,-2.3217,2.6763,-0.0413647,-0.130614,0.621026,-0.428339,-0.846233,-0.316884
-0.669768,0.309912,3.11548,2.78597,-1.77815,1.5486,0.0951885,0.0638504,-0.0250298,-0.0661538,0.024687,0.997504
-0.697972,0.311171,2.95867,1.95613,-2.69662,0.641727,0.145229,0.0206437,-0.0372984,-0.348864,-0.157413,0.923859
-0.679939,0.309918,2.81003,1.24259,1.27557,1.47439,0.147563,0.0210518,-0.0165043,-0.661743,0.653495,-0.367478
-0.686434,0.311098,2.84177,0.538464,2.26918,2.89127,0.117,0.0452449,0.0441912,-0.159527,-0.828567,-0.536682
0.463151,-2.29852,1.53132,-0.205678,3.01601,2.71901,0.020924,0.132452,0.62549,-0.70792,-0.481205,-0.517002
2.20052,-2.12863,-0.191357,1.79838,1.87009,2.76556,0.173831,-0.423889,0.654886,0.966096,0.183374,0.18175
-0.721212,0.309797,-2.96165,1.25495,2.20223,2.25607,0.186109,-0.0182918,0.127727,-0.958553,0.162548,-0.233996
-0.760911,-1.93309,-0.218645,-1.85044,-1.6777,-2.65036,-0.241694,0.380854,0.876182,0.389973,0.839265,0.378887
1.83085,-1.34503,2.10008,-2.4675,2.0131,-1.97477,-0.227486,0.430472,0.247918,0.103132,0.993989,-0.0367446
2.71469,-2.01817,-2.33691,-1.13003,0.171355,-1.00609,0.308727,-0.260345,0.0387829,0.847865,-0.485929,-0.21213
0.291418,-0.0205042,0.377316,-1.94169,0.827751,-2.73568,0.818333,0.35942,-0.0378033,0.564179,-0.537124,0.627057
2.42463,-0.788641,2.58277,-3.14159,-1.74049,-0.144203,-0.301607,0.118115,-0.0128195,0.507399,0.851672,0.131152
-0.968065,0.308527,2.94923,-2.27547,2.87295,-0.814993,0.0539751,0.114106,-0.0469734,0.0149322,0.299435,-0.954
1.06752,0.310015,2.79977,-1.30516,-0.843622,-0.0850212,-0.133904,-0.0168998,-0.0310393,0.68624,-0.296924,0.664011
